PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Survived,Scoring,Rank of Scoring,Binary outcomes reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,0.826912817,-0.737281045,1.095253559,-0.474278822,-0.473407725,-0.486064428,0,-0.034100137,538,1,0,372,166,176,0.677595628,0.485380117,0.000884117,,,,,,,,,,,,,,,,,,,,,,,,
873,-1.565227831,-0.737281045,0.24926696,-0.474278822,-0.473407725,-0.547440753,0,-0.034147331,539,1,0,373,166,176,0.679417122,0.485380117,0.000884117,,,,,,,,,,,,,,,,,,,,,,,,
130,0.826912817,-0.737281045,1.172161432,-0.474278822,-0.473407725,-0.507697067,0,-0.034703054,540,1,0,374,166,176,0.681238616,0.485380117,0.000884117,,,,,,,,,,,,,,,,,,,,,,,,
40,0.826912817,1.354812621,-1.211982619,0.432550428,-0.473407725,-0.42183662,1,-0.036052041,541,0,1,374,167,175,0.681238616,0.488304094,0,,,,,,,,,,,,,,,,,,,,,,,,
22,-0.369157507,-0.737281045,0.326174833,-0.474278822,-0.473407725,-0.386453672,1,-0.036090183,542,0,1,374,168,174,0.681238616,0.49122807,0,,,,,,,,,,,,,,,,,,,,,,,,
723,-0.369157507,-0.737281045,0.326174833,-0.474278822,-0.473407725,-0.386453672,0,-0.036090183,543,1,0,375,168,174,0.683060109,0.49122807,0.000894769,,,,,,,,,,,,,,,,,,,,,,,,
801,-0.369157507,-0.737281045,0.326174833,-0.474278822,-0.473407725,-0.386453672,0,-0.036090183,544,1,0,376,168,174,0.684881603,0.49122807,0.000894769,,,,,,,,,,,,,,,,,,,,,,,,
266,-0.369157507,-0.737281045,0.479990578,-0.474278822,-0.473407725,-0.436762135,0,-0.036295802,545,1,0,377,168,174,0.686703097,0.49122807,0.000894769,,,,,,,,,,,,,,,,,,,,,,,,
705,0.826912817,-0.737281045,-0.289088148,0.432550428,-0.473407725,-0.490004587,0,-0.036636703,546,1,0,378,168,174,0.68852459,0.49122807,0.000894769,,,,,,,,,,,,,,,,,,,,,,,,
718,-0.369157507,1.354812621,-0.212180275,-0.474278822,-0.473407725,-0.436762135,1,-0.037055505,547,0,1,378,169,173,0.68852459,0.494152047,0,,,,,,,,,,,,,,,,,,,,,,,,
204,0.826912817,-0.737281045,1.210615368,-0.474278822,-0.473407725,-0.502666221,0,-0.037254995,548,1,0,379,169,173,0.690346084,0.494152047,0.000900095,,,,,,,,,,,,,,,,,,,,,,,,
339,0.826912817,-0.737281045,1.172161432,-0.474278822,-0.473407725,-0.486064428,1,-0.037775141,549,0,1,379,170,172,0.690346084,0.497076023,0,,,,,,,,,,,,,,,,,,,,,,,,
823,-1.565227831,-0.737281045,0.633806323,-0.474278822,-0.473407725,-0.648057678,0,-0.038233573,550,1,0,380,170,172,0.692167577,0.497076023,0.000905421,,,,,,,,,,,,,,,,,,,,,,,,
807,-1.565227831,-0.737281045,0.710714196,-0.474278822,-0.473407725,-0.648057678,0,-0.041908577,551,1,0,381,170,172,0.693989071,0.497076023,0.000905421,,,,,,,,,,,,,,,,,,,,,,,,
593,0.826912817,-0.737281045,1.325977177,-0.474278822,-0.473407725,-0.502163137,0,-0.042838944,552,1,0,382,170,172,0.695810565,0.497076023,0.000905421,,,,,,,,,,,,,,,,,,,,,,,,
293,-0.369157507,-0.737281045,0.479990578,-0.474278822,-0.473407725,-0.388969095,0,-0.043082971,553,1,0,383,170,172,0.697632058,0.497076023,0.000905421,,,,,,,,,,,,,,,,,,,,,,,,
345,-0.369157507,-0.737281045,0.479990578,-0.474278822,-0.473407725,-0.386453672,0,-0.04344019,554,1,0,384,170,172,0.699453552,0.497076023,0.000905421,,,,,,,,,,,,,,,,,,,,,,,,
67,-0.369157507,1.354812621,-0.05836453,-0.474278822,-0.473407725,-0.436762135,1,-0.044405513,555,0,1,384,171,171,0.699453552,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,
193,0.826912817,1.354812621,-0.827443256,0.432550428,-0.473407725,-0.490004587,1,-0.044746414,556,0,1,384,172,170,0.699453552,0.502923977,0,,,,,,,,,,,,,,,,,,,,,,,,
478,0.826912817,-0.737281045,-0.05836453,0.432550428,-0.473407725,-0.506272332,0,-0.045351505,557,1,0,385,172,170,0.701275046,0.502923977,0.000916073,,,,,,,,,,,,,,,,,,,,,,,,
264,-1.565227831,-0.737281045,0.787622069,-0.474278822,-0.473407725,-0.648057678,0,-0.045583581,558,1,0,386,172,170,0.703096539,0.502923977,0.000916073,,,,,,,,,,,,,,,,,,,,,,,,
504,0.826912817,1.354812621,0.556898451,-0.474278822,-0.473407725,-0.455124724,0,-0.046603647,559,1,0,387,172,170,0.704918033,0.502923977,0.000916073,,,,,,,,,,,,,,,,,,,,,,,,
400,-0.369157507,1.354812621,-0.135272403,-0.474278822,-0.473407725,-0.393496857,1,-0.046874683,560,0,1,387,173,169,0.704918033,0.505847953,0,,,,,,,,,,,,,,,,,,,,,,,,
112,0.826912817,1.354812621,-1.173528683,0.432550428,-0.473407725,-0.357190246,0,-0.047070082,561,1,0,388,173,169,0.706739526,0.505847953,0.000921399,,,,,,,,,,,,,,,,,,,,,,,,
552,-0.369157507,-0.737281045,-0.212180275,-0.474278822,-0.473407725,-0.124849666,0,-0.047515975,562,1,0,389,173,169,0.70856102,0.505847953,0.000921399,,,,,,,,,,,,,,,,,,,,,,,,
874,0.826912817,-0.737281045,1.325977177,-0.474278822,-0.473407725,-0.466947213,0,-0.047840016,563,1,0,390,173,169,0.710382514,0.505847953,0.000921399,,,,,,,,,,,,,,,,,,,,,,,,
444,-0.369157507,1.354812621,-0.135272403,-0.474278822,-0.473407725,-0.386453672,1,-0.047874897,564,0,1,390,174,168,0.710382514,0.50877193,0,,,,,,,,,,,,,,,,,,,,,,,,
636,-0.369157507,1.354812621,-0.135272403,-0.474278822,-0.473407725,-0.386453672,1,-0.047874897,565,0,1,390,175,167,0.710382514,0.511695906,0,,,,,,,,,,,,,,,,,,,,,,,,
772,0.826912817,-0.737281045,1.402885049,-0.474278822,-0.473407725,-0.490004587,0,-0.048240604,566,1,0,391,175,167,0.712204007,0.511695906,0.000932051,,,,,,,,,,,,,,,,,,,,,,,,
831,0.826912817,1.354812621,-1.135074746,0.432550428,-0.473407725,-0.357190246,1,-0.048907584,567,0,1,391,176,166,0.712204007,0.514619883,0,,,,,,,,,,,,,,,,,,,,,,,,
215,0.826912817,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.492101444,0,-0.05103894,568,1,0,392,176,166,0.714025501,0.514619883,0.000937377,,,,,,,,,,,,,,,,,,,,,,,,
428,-0.369157507,1.354812621,-0.827443256,-0.474278822,-0.473407725,-0.124849666,1,-0.051950681,569,0,1,392,177,165,0.714025501,0.51754386,0,,,,,,,,,,,,,,,,,,,,,,,,
744,0.826912817,-0.737281045,-0.442903893,0.432550428,-0.473407725,-0.324071178,0,-0.052851174,570,1,0,393,177,165,0.715846995,0.51754386,0.000942703,,,,,,,,,,,,,,,,,,,,,,,,
862,-0.369157507,-0.737281045,-0.673627511,0.432550428,-0.473407725,-0.41663875,0,-0.053274683,571,1,0,394,177,165,0.717668488,0.51754386,0.000942703,,,,,,,,,,,,,,,,,,,,,,,,
304,-0.369157507,1.354812621,0.018543343,-0.474278822,-0.473407725,-0.399533873,1,-0.053367364,572,0,1,394,178,164,0.717668488,0.520467836,0,,,,,,,,,,,,,,,,,,,,,,,,
323,-0.369157507,1.354812621,0.018543343,-0.474278822,-0.473407725,-0.399533873,1,-0.053367364,573,0,1,394,179,163,0.717668488,0.523391813,0,,,,,,,,,,,,,,,,,,,,,,,,
114,0.826912817,1.354812621,-0.750535383,0.432550428,-0.473407725,-0.45034542,0,-0.054053482,574,1,0,395,179,163,0.719489982,0.523391813,0.000953355,,,,,,,,,,,,,,,,,,,,,,,,
796,-0.369157507,-0.737281045,0.710714196,-0.474278822,-0.473407725,-0.386453672,0,-0.054465201,575,1,0,396,179,163,0.721311475,0.523391813,0.000953355,,,,,,,,,,,,,,,,,,,,,,,,
809,-0.369157507,-0.737281045,0.710714196,-0.474278822,-0.473407725,-0.386453672,0,-0.054465201,576,1,0,397,179,163,0.723132969,0.523391813,0.000953355,,,,,,,,,,,,,,,,,,,,,,,,
748,-0.369157507,1.354812621,0.018543343,-0.474278822,-0.473407725,-0.386453672,1,-0.055224904,577,0,1,397,180,162,0.723132969,0.526315789,0,,,,,,,,,,,,,,,,,,,,,,,,
74,0.826912817,-0.737281045,-0.289088148,0.432550428,-0.473407725,-0.357190246,0,-0.055497888,578,1,0,398,180,162,0.724954463,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
483,0.826912817,-0.737281045,1.556700794,-0.474278822,-0.473407725,-0.486064428,0,-0.05615016,579,1,0,399,180,162,0.726775956,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
632,0.826912817,-0.737281045,1.633608667,-0.474278822,-0.473407725,-0.506103295,0,-0.056979411,580,1,0,400,180,162,0.72859745,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
403,0.826912817,1.354812621,-0.673627511,0.432550428,-0.473407725,-0.45034542,0,-0.057728485,581,1,0,401,180,162,0.730418944,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
407,0.826912817,-0.737281045,1.633608667,-0.474278822,-0.473407725,-0.492101444,0,-0.058967837,582,1,0,402,180,162,0.732240437,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
621,0.826912817,-0.737281045,-0.212180275,0.432550428,-0.473407725,-0.357190246,0,-0.059172891,583,1,0,403,180,162,0.734061931,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
223,0.826912817,-0.737281045,1.633608667,-0.474278822,-0.473407725,-0.486064428,0,-0.059825164,584,1,0,404,180,162,0.735883424,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
354,0.826912817,-0.737281045,-0.36599602,0.432550428,-0.473407725,-0.289861424,0,-0.061384361,585,1,0,405,180,162,0.737704918,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
812,0.826912817,-0.737281045,0.710714196,-0.474278822,-0.473407725,-0.162077929,0,-0.061734978,586,1,0,406,180,162,0.739526412,0.526315789,0.000958681,,,,,,,,,,,,,,,,,,,,,,,,
191,-0.369157507,1.354812621,0.172359088,-0.474278822,-0.473407725,-0.386453672,1,-0.062574912,587,0,1,406,181,161,0.739526412,0.529239766,0,,,,,,,,,,,,,,,,,,,,,,,,
517,-0.369157507,1.354812621,0.326174833,-0.474278822,-0.473407725,-0.436762135,1,-0.062780531,588,0,1,406,182,160,0.739526412,0.532163743,0,,,,,,,,,,,,,,,,,,,,,,,,
124,-0.369157507,1.354812621,0.210813024,-0.474278822,-0.473407725,-0.386453672,1,-0.064412414,589,0,1,406,183,159,0.739526412,0.535087719,0,,,,,,,,,,,,,,,,,,,,,,,,
150,-0.369157507,-0.737281045,0.941437814,-0.474278822,-0.473407725,-0.386453672,0,-0.065490212,590,1,0,407,183,159,0.741347905,0.535087719,0.000974659,,,,,,,,,,,,,,,,,,,,,,,,
289,-0.369157507,-0.737281045,0.941437814,-0.474278822,-0.473407725,-0.386453672,1,-0.065490212,591,0,1,407,184,158,0.741347905,0.538011696,0,,,,,,,,,,,,,,,,,,,,,,,,
404,0.826912817,-0.737281045,-0.135272403,0.432550428,-0.473407725,-0.329102025,0,-0.06683675,592,1,0,408,184,158,0.743169399,0.538011696,0.000979985,,,,,,,,,,,,,,,,,,,,,,,,
730,0.826912817,1.354812621,-0.36599602,0.432550428,-0.473407725,-0.488579852,0,-0.066998765,593,1,0,409,184,158,0.744990893,0.538011696,0.000979985,,,,,,,,,,,,,,,,,,,,,,,,
559,-1.565227831,1.354812621,0.710714196,0.432550428,0.767198989,0.954769944,1,-0.068793618,594,0,1,409,185,157,0.744990893,0.540935673,0,,,,,,,,,,,,,,,,,,,,,,,,
50,0.826912817,1.354812621,-0.904351128,0.432550428,-0.473407725,-0.289861424,0,-0.069494072,595,1,0,410,185,157,0.746812386,0.540935673,0.000985311,,,,,,,,,,,,,,,,,,,,,,,,
577,-0.369157507,1.354812621,0.326174833,-0.474278822,-0.473407725,-0.386453672,1,-0.069924919,596,0,1,410,186,156,0.746812386,0.543859649,0,,,,,,,,,,,,,,,,,,,,,,,,
277,0.826912817,1.354812621,1.172161432,-0.474278822,-0.473407725,-0.492101444,0,-0.070752551,597,1,0,411,186,156,0.74863388,0.543859649,0.000990637,,,,,,,,,,,,,,,,,,,,,,,,
880,-1.565227831,1.354812621,2.01814803,-0.474278822,0.767198989,1.025368816,1,-0.072048363,598,0,1,411,187,155,0.74863388,0.546783626,0,,,,,,,,,,,,,,,,,,,,,,,,
47,0.826912817,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.33614521,0,-0.073186543,599,1,0,412,187,155,0.750455373,0.546783626,0.000995963,,,,,,,,,,,,,,,,,,,,,,,,
365,0.826912817,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.33614521,0,-0.073186543,600,1,0,413,187,155,0.752276867,0.546783626,0.000995963,,,,,,,,,,,,,,,,,,,,,,,,
254,0.826912817,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.324071178,0,-0.074901196,601,1,0,414,187,155,0.754098361,0.546783626,0.000995963,,,,,,,,,,,,,,,,,,,,,,,,
640,0.826912817,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.324071178,0,-0.074901196,602,1,0,415,187,155,0.755919854,0.546783626,0.000995963,,,,,,,,,,,,,,,,,,,,,,,,
153,0.826912817,-0.737281045,1.979694094,-0.474278822,-0.473407725,-0.486064428,0,-0.07636268,603,1,0,416,187,155,0.757741348,0.546783626,0.000995963,,,,,,,,,,,,,,,,,,,,,,,,
21,-0.369157507,-0.737281045,0.403082706,-0.474278822,-0.473407725,-0.124849666,0,-0.076916004,604,1,0,417,187,155,0.759562842,0.546783626,0.000995963,,,,,,,,,,,,,,,,,,,,,,,,
328,-0.369157507,1.354812621,0.479990578,-0.474278822,-0.473407725,-0.386453672,1,-0.077274927,605,0,1,417,188,154,0.759562842,0.549707602,0,,,,,,,,,,,,,,,,,,,,,,,,
388,-0.369157507,1.354812621,0.479990578,-0.474278822,-0.473407725,-0.386453672,1,-0.077274927,606,0,1,417,189,153,0.759562842,0.552631579,0,,,,,,,,,,,,,,,,,,,,,,,,
431,-1.565227831,-0.737281045,-0.135272403,-0.474278822,-0.473407725,-0.113781804,1,-0.077356938,607,0,1,417,190,152,0.759562842,0.555555556,0,,,,,,,,,,,,,,,,,,,,,,,,
836,-1.565227831,1.354812621,0.710714196,0.432550428,0.767198989,1.025368816,1,-0.078819481,608,0,1,417,191,151,0.759562842,0.558479532,0,,,,,,,,,,,,,,,,,,,,,,,,
890,-1.565227831,-0.737281045,-0.289088148,-0.474278822,-0.473407725,-0.044356126,1,-0.079866186,609,0,1,417,192,150,0.759562842,0.561403509,0,,,,,,,,,,,,,,,,,,,,,,,,
207,0.826912817,-0.737281045,0.172359088,0.432550428,-0.473407725,-0.329102025,0,-0.081536765,610,1,0,418,192,150,0.761384335,0.561403509,0.001022593,,,,,,,,,,,,,,,,,,,,,,,,
263,-1.565227831,-0.737281045,1.71051654,0.432550428,0.767198989,0.954769944,0,-0.08273393,611,1,0,419,192,150,0.763205829,0.561403509,0.001022593,,,,,,,,,,,,,,,,,,,,,,,,
169,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.12635892,0,-0.082920848,612,1,0,420,192,150,0.765027322,0.561403509,0.001022593,,,,,,,,,,,,,,,,,,,,,,,,
285,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.124849666,0,-0.08313518,613,1,0,421,192,150,0.766848816,0.561403509,0.001022593,,,,,,,,,,,,,,,,,,,,,,,,
358,-0.369157507,1.354812621,0.633806323,-0.474278822,-0.473407725,-0.386453672,0,-0.084624934,614,1,0,422,192,150,0.76867031,0.561403509,0.001022593,,,,,,,,,,,,,,,,,,,,,,,,
508,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.113781804,1,-0.084706945,615,0,1,422,193,149,0.76867031,0.564327485,0,,,,,,,,,,,,,,,,,,,,,,,,
712,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.113781804,0,-0.084706945,616,1,0,423,193,149,0.770491803,0.564327485,0.001027919,,,,,,,,,,,,,,,,,,,,,,,,
608,-1.565227831,-0.737281045,-0.212180275,-0.474278822,-0.473407725,-0.034294433,1,-0.084970067,617,0,1,423,194,148,0.770491803,0.567251462,0,,,,,,,,,,,,,,,,,,,,,,,,
452,0.826912817,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.246260085,0,-0.085951278,618,1,0,424,194,148,0.772313297,0.567251462,0.001033245,,,,,,,,,,,,,,,,,,,,,,,,
491,0.826912817,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.246260085,0,-0.085951278,619,1,0,425,194,148,0.774134791,0.567251462,0.001033245,,,,,,,,,,,,,,,,,,,,,,,,
143,0.826912817,1.354812621,-0.442903893,0.432550428,-0.473407725,-0.329102025,1,-0.085971472,620,0,1,425,195,147,0.774134791,0.570175439,0,,,,,,,,,,,,,,,,,,,,,,,,
95,0.826912817,-0.737281045,2.248871648,-0.474278822,-0.473407725,-0.502163137,0,-0.086938989,621,1,0,426,195,147,0.775956284,0.570175439,0.001038571,,,,,,,,,,,,,,,,,,,,,,,,
464,-0.369157507,-0.737281045,1.402885049,-0.474278822,-0.473407725,-0.386453672,0,-0.087540235,622,1,0,427,195,147,0.777777778,0.570175439,0.001038571,,,,,,,,,,,,,,,,,,,,,,,,
888,-1.565227831,1.354812621,-0.827443256,-0.474278822,-0.473407725,-0.044356126,1,-0.087975896,623,0,1,427,196,146,0.777777778,0.573099415,0,,,,,,,,,,,,,,,,,,,,,,,,
65,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.090221345,0,-0.088052805,624,1,0,428,196,146,0.779599271,0.573099415,0.001043897,,,,,,,,,,,,,,,,,,,,,,,,
296,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.090221345,0,-0.088052805,625,1,0,429,196,146,0.781420765,0.573099415,0.001043897,,,,,,,,,,,,,,,,,,,,,,,,
453,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.089633742,0,-0.088136251,626,1,0,430,196,146,0.783242259,0.573099415,0.001043897,,,,,,,,,,,,,,,,,,,,,,,,
587,-0.369157507,-0.737281045,1.325977177,-0.474278822,-0.473407725,-0.346206902,0,-0.089580741,627,1,0,431,196,146,0.785063752,0.573099415,0.001043897,,,,,,,,,,,,,,,,,,,,,,,,
783,-1.565227831,-0.737281045,-0.05836453,-0.474278822,-0.473407725,-0.044356126,0,-0.090891197,628,1,0,432,196,146,0.786885246,0.573099415,0.001043897,,,,,,,,,,,,,,,,,,,,,,,,
327,0.826912817,-0.737281045,2.402687393,-0.474278822,-0.473407725,-0.522538064,0,-0.091395519,629,1,0,433,196,146,0.78870674,0.573099415,0.001043897,,,,,,,,,,,,,,,,,,,,,,,,
706,-0.369157507,-0.737281045,0.710714196,-0.474278822,-0.473407725,-0.124849666,0,-0.091616019,630,1,0,434,196,146,0.790528233,0.573099415,0.001043897,,,,,,,,,,,,,,,,,,,,,,,,
347,-0.369157507,1.354812621,0.787622069,-0.474278822,-0.473407725,-0.386453672,1,-0.091974942,631,0,1,434,197,145,0.790528233,0.576023392,0,,,,,,,,,,,,,,,,,,,,,,,,
840,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.050393141,1,-0.093708874,632,0,1,434,198,144,0.790528233,0.578947368,0,,,,,,,,,,,,,,,,,,,,,,,,
618,0.826912817,1.354812621,-0.289088148,0.432550428,-0.473407725,-0.324071178,0,-0.094035918,633,1,0,435,198,144,0.792349727,0.578947368,0.001054549,,,,,,,,,,,,,,,,,,,,,,,,
741,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.044356126,1,-0.094566201,634,0,1,435,199,143,0.792349727,0.581871345,0,,,,,,,,,,,,,,,,,,,,,,,,
724,-0.369157507,-0.737281045,1.556700794,-0.474278822,-0.473407725,-0.386453672,0,-0.094890242,635,1,0,436,199,143,0.79417122,0.581871345,0.001059875,,,,,,,,,,,,,,,,,,,,,,,,
606,0.826912817,-0.737281045,0.479990578,0.432550428,-0.473407725,-0.33513904,0,-0.095379453,636,1,0,437,199,143,0.795992714,0.581871345,0.001059875,,,,,,,,,,,,,,,,,,,,,,,,
299,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.034294433,1,-0.095995078,637,0,1,437,200,142,0.795992714,0.584795322,0,,,,,,,,,,,,,,,,,,,,,,,,
212,-0.369157507,1.354812621,0.403082706,-0.474278822,-0.473407725,-0.225466592,1,-0.096461965,638,0,1,437,201,141,0.795992714,0.587719298,0,,,,,,,,,,,,,,,,,,,,,,,,
794,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.030354274,0,-0.096554627,639,1,0,438,201,141,0.797814208,0.587719298,0.001070527,,,,,,,,,,,,,,,,,,,,,,,,
151,-0.369157507,-0.737281045,1.633608667,-0.474278822,-0.473407725,-0.39601228,0,-0.097207812,640,1,0,439,201,141,0.799635701,0.587719298,0.001070527,,,,,,,,,,,,,,,,,,,,,,,,
271,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,-0.024232741,0,-0.097423956,641,1,0,440,201,141,0.801457195,0.587719298,0.001070527,,,,,,,,,,,,,,,,,,,,,,,,
769,0.826912817,-0.737281045,0.018543343,0.432550428,-0.473407725,-0.162077929,0,-0.097906126,642,1,0,441,201,141,0.803278689,0.587719298,0.001070527,,,,,,,,,,,,,,,,,,,,,,,,
334,0.826912817,-0.737281045,-1.058166874,1.339379678,-0.473407725,-0.285836747,0,-0.09812706,643,1,0,442,201,141,0.805100182,0.587719298,0.001070527,,,,,,,,,,,,,,,,,,,,,,,,
866,-0.369157507,1.354812621,0.941437814,-0.474278822,-0.473407725,-0.386453672,1,-0.099324949,644,0,1,442,202,140,0.805100182,0.590643275,0,,,,,,,,,,,,,,,,,,,,,,,,
448,-1.565227831,-0.737281045,0.326174833,-0.474278822,-0.473407725,-0.113781804,1,-0.09940696,645,0,1,442,203,139,0.805100182,0.593567251,0,,,,,,,,,,,,,,,,,,,,,,,,
162,-0.369157507,1.354812621,0.787622069,-0.474278822,-0.473407725,-0.331114363,1,-0.099833769,646,0,1,442,204,138,0.805100182,0.596491228,0,,,,,,,,,,,,,,,,,,,,,,,,
715,-0.369157507,-0.737281045,1.71051654,-0.474278822,-0.473407725,-0.386453672,0,-0.10224025,647,1,0,443,204,138,0.806921676,0.596491228,0.001086505,,,,,,,,,,,,,,,,,,,,,,,,
702,-1.565227831,-0.737281045,0.403082706,-0.474278822,-0.473407725,-0.119064193,1,-0.102331803,648,0,1,443,205,137,0.806921676,0.599415205,0,,,,,,,,,,,,,,,,,,,,,,,,
24,-1.565227831,-0.737281045,-0.135272403,-0.474278822,-0.473407725,0.066322492,1,-0.102933847,649,0,1,443,206,136,0.806921676,0.602339181,0,,,,,,,,,,,,,,,,,,,,,,,,
605,-1.565227831,-0.737281045,0.403082706,-0.474278822,-0.473407725,-0.113781804,1,-0.103081964,650,0,1,443,207,135,0.806921676,0.605263158,0,,,,,,,,,,,,,,,,,,,,,,,,
633,-1.565227831,-0.737281045,0.172359088,-0.474278822,-0.473407725,-0.034294433,1,-0.103345086,651,0,1,443,208,134,0.806921676,0.608187135,0,,,,,,,,,,,,,,,,,,,,,,,,
696,-0.369157507,-0.737281045,1.71051654,-0.474278822,-0.473407725,-0.37639198,0,-0.103669127,652,1,0,444,208,134,0.808743169,0.608187135,0.001107809,,,,,,,,,,,,,,,,,,,,,,,,
241,0.826912817,1.354812621,0.018543343,0.432550428,-0.473407725,-0.357190246,0,-0.104032639,653,1,0,445,208,134,0.810564663,0.608187135,0.001107809,,,,,,,,,,,,,,,,,,,,,,,,
579,0.826912817,1.354812621,0.018543343,0.432550428,-0.473407725,-0.35710774,0,-0.104044356,654,1,0,446,208,134,0.812386157,0.608187135,0.001107809,,,,,,,,,,,,,,,,,,,,,,,,
160,0.826912817,-0.737281045,0.018543343,6.78035518,2.007805702,0.751523754,0,-0.104739319,655,1,0,447,208,134,0.81420765,0.608187135,0.001107809,,,,,,,,,,,,,,,,,,,,,,,,
202,0.826912817,-0.737281045,0.018543343,6.78035518,2.007805702,0.751523754,0,-0.104739319,656,1,0,448,208,134,0.816029144,0.608187135,0.001107809,,,,,,,,,,,,,,,,,,,,,,,,
325,0.826912817,-0.737281045,0.018543343,6.78035518,2.007805702,0.751523754,0,-0.104739319,657,1,0,449,208,134,0.817850638,0.608187135,0.001107809,,,,,,,,,,,,,,,,,,,,,,,,
847,0.826912817,-0.737281045,0.018543343,6.78035518,2.007805702,0.751523754,0,-0.104739319,658,1,0,450,208,134,0.819672131,0.608187135,0.001107809,,,,,,,,,,,,,,,,,,,,,,,,
513,-1.565227831,-0.737281045,0.479990578,-0.474278822,-0.473407725,-0.119064193,1,-0.106006807,659,0,1,450,209,133,0.819672131,0.611111111,0,,,,,,,,,,,,,,,,,,,,,,,,
573,-1.565227831,-0.737281045,0.479990578,-0.474278822,-0.473407725,-0.117051854,1,-0.106292582,660,0,1,450,210,132,0.819672131,0.614035088,0,,,,,,,,,,,,,,,,,,,,,,,,
510,0.826912817,-0.737281045,-0.289088148,-0.474278822,-0.473407725,0.488829061,1,-0.106396309,661,0,1,450,211,131,0.819672131,0.616959064,0,,,,,,,,,,,,,,,,,,,,,,,,
187,0.826912817,1.354812621,0.018543343,0.432550428,-0.473407725,-0.33614521,1,-0.10702128,662,0,1,450,212,130,0.819672131,0.619883041,0,,,,,,,,,,,,,,,,,,,,,,,,
242,0.826912817,1.354812621,0.018543343,0.432550428,-0.473407725,-0.33614521,1,-0.10702128,663,0,1,450,213,129,0.819672131,0.622807018,0,,,,,,,,,,,,,,,,,,,,,,,,
613,0.826912817,1.354812621,0.018543343,0.432550428,-0.473407725,-0.33614521,1,-0.10702128,664,0,1,450,214,128,0.819672131,0.625730994,0,,,,,,,,,,,,,,,,,,,,,,,,
70,0.826912817,-0.737281045,-0.289088148,1.339379678,-0.473407725,-0.473738855,0,-0.108192808,665,1,0,451,214,128,0.821493625,0.625730994,0.001139765,,,,,,,,,,,,,,,,,,,,,,,,
348,0.826912817,1.354812621,0.018543343,0.432550428,-0.473407725,-0.324071178,1,-0.108735933,666,0,1,451,215,127,0.821493625,0.628654971,0,,,,,,,,,,,,,,,,,,,,,,,,
432,0.826912817,1.354812621,0.018543343,0.432550428,-0.473407725,-0.324071178,1,-0.108735933,667,0,1,451,216,126,0.821493625,0.631578947,0,,,,,,,,,,,,,,,,,,,,,,,,
352,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.0562608,0,-0.108854977,668,1,0,452,216,126,0.823315118,0.631578947,0.001150417,,,,,,,,,,,,,,,,,,,,,,,,
729,-0.369157507,-0.737281045,-0.36599602,0.432550428,-0.473407725,-0.124849666,0,-0.109412148,669,1,0,453,216,126,0.825136612,0.631578947,0.001150417,,,,,,,,,,,,,,,,,,,,,,,,
118,-0.369157507,-0.737281045,-0.05836453,0.432550428,-0.473407725,-0.225466592,0,-0.109823387,670,1,0,454,216,126,0.826958106,0.631578947,0.001150417,,,,,,,,,,,,,,,,,,,,,,,,
56,-1.565227831,-0.737281045,0.018543343,-0.474278822,-0.473407725,0.066322492,1,-0.110283854,671,0,1,454,217,125,0.826958106,0.634502924,0,,,,,,,,,,,,,,,,,,,,,,,,
